Dates,US0001M Index,US0003M Index,BP0003M Index,BP0001M Index,US0006M Index,BP0006M Index
10/10/2019,1.92125,1.98613,0.77375,0.71025,1.9355,0.829
10/11/2019,1.9135,2.00088,0.78475,0.71638,1.97563,0.85138
10/14/2019,1.89075,2.00088,0.7825,0.71438,1.978,0.85838
10/15/2019,1.88913,2.00213,0.785,0.71413,1.97725,0.865
10/16/2019,1.8775,2.00325,0.78363,0.71175,1.98588,0.86238
10/17/2019,1.84638,1.96588,0.79313,0.7145,1.9745,0.88463
10/18/2019,1.85025,1.95325,0.79375,0.7105,1.95175,0.88
10/21/2019,1.823,1.934,0.79538,0.71113,1.93425,0.88425
10/22/2019,1.82175,1.936,0.78988,0.71113,1.9325,0.86788
10/23/2019,1.82275,1.93963,0.7985,0.71138,1.914,0.8665
10/24/2019,1.80425,1.93563,0.80513,0.71438,1.932,0.87838
10/25/2019,1.80488,1.92813,0.803,0.71238,1.93325,0.87413
10/28/2019,1.79963,1.9355,0.80363,0.71163,1.93988,0.86738
10/29/2019,1.78588,1.92713,0.7965,0.71275,1.92988,0.8745
10/30/2019,1.78138,1.90913,0.8,0.71413,1.9195,0.87913
10/31/2019,1.78488,1.90225,0.80925,0.71325,1.91625,0.87625
11/1/2019,1.77425,1.8905,0.81538,0.7135,1.90238,0.88713
11/4/2019,1.771,1.90825,0.80463,0.71363,1.92463,0.88988
11/5/2019,1.76988,1.8935,0.8045,0.71588,1.92625,0.89325
11/6/2019,1.755,1.90425,0.7985,0.71663,1.92388,0.89438
11/7/2019,1.758,1.90138,0.79913,0.71725,1.92263,0.89338
11/8/2019,1.759,1.90063,0.78988,0.71613,1.923,0.87138
11/11/2019,1.76325,1.90463,0.78838,0.7155,1.923,0.86888
11/12/2019,1.76163,1.90925,0.79113,0.71513,1.92613,0.88138
11/13/2019,1.76538,1.90988,0.79175,0.71225,1.92225,0.86613
11/14/2019,1.7625,1.90413,0.78888,0.712,1.92163,0.85838
11/15/2019,1.73325,1.90263,0.78713,0.71175,1.9185,0.8565
11/18/2019,1.72363,1.8985,0.78988,0.71175,1.91888,0.8595
11/19/2019,1.72163,1.89463,0.78925,0.71325,1.907,0.85788
11/20/2019,1.71563,1.89875,0.80238,0.71388,1.89113,0.85825
11/21/2019,1.708,1.9095,0.79775,0.71713,1.8935,0.86138
11/22/2019,1.70275,1.91725,0.787,0.71338,1.90725,0.84975
11/25/2019,1.6995,1.91863,0.78375,0.71288,1.91913,0.84475
11/26/2019,1.70163,1.90863,0.79163,0.71388,1.91425,0.84775
11/27/2019,1.69113,1.91375,0.79488,0.71338,1.90688,0.84688
11/28/2019,1.7085,1.90688,0.7935,0.70725,1.89513,0.85775
11/29/2019,1.69713,1.9055,0.79313,0.70538,1.89688,0.85725
12/2/2019,1.69375,1.90013,0.787,0.704,1.90613,0.862
12/3/2019,1.70363,1.8915,0.78438,0.70375,1.89538,0.8575
12/4/2019,1.71313,1.88713,0.78313,0.70963,1.8875,0.85888
12/5/2019,1.71013,1.885,0.78538,0.70813,1.88813,0.86663
12/6/2019,1.71513,1.8905,0.78213,0.70663,1.88675,0.86038
12/9/2019,1.71763,1.88838,0.78338,0.70963,1.88013,0.8625
12/10/2019,1.73563,1.88725,0.78525,0.702,1.87863,0.86313
12/11/2019,1.7405,1.88738,0.77938,0.69713,1.88825,0.85963
12/12/2019,1.73975,1.89363,0.77863,0.70075,1.88638,0.851
12/13/2019,1.73738,1.89963,0.79963,0.71963,1.90288,0.88188
12/16/2019,1.74488,1.8985,0.7975,0.7135,1.89338,0.881
12/17/2019,1.76388,1.9025,0.79438,0.70913,1.90463,0.86825
12/18/2019,1.76463,1.908,0.78975,0.70363,1.90488,0.85613
12/19/2019,1.78513,1.92775,0.78888,0.7025,1.91625,0.85875
12/20/2019,1.77988,1.93475,0.79813,0.70563,1.9205,0.87425
12/23/2019,1.792,1.94663,0.79963,0.70638,1.92438,0.881
12/24/2019,1.80475,1.9605,0.79763,0.70688,1.92125,0.88225
12/25/2019,1.80475,1.9605,0.79763,0.70688,1.92125,0.88225
12/26/2019,1.80475,1.9605,0.79763,0.70688,1.92125,0.88225
12/27/2019,1.79938,1.94463,0.79438,0.70975,1.92075,0.88238
12/30/2019,1.78088,1.90938,0.79238,0.70775,1.90875,0.87988
12/31/2019,1.7625,1.90838,0.79163,0.70388,1.91213,0.88
1/1/2020,1.7625,1.90838,0.79163,0.70388,1.91213,0.88
1/2/2020,1.73438,1.90025,0.79625,0.70213,1.9095,0.87238
1/3/2020,1.71425,1.87388,0.79563,0.70538,1.89288,0.86388
1/6/2020,1.69213,1.87225,0.79438,0.7035,1.89425,0.86575
1/7/2020,1.699,1.878,0.796,0.70363,1.8805,0.8705
1/8/2020,1.67713,1.834,0.79725,0.70188,1.87438,0.872
1/9/2020,1.68363,1.84788,0.78438,0.69375,1.87963,0.84925
1/10/2020,1.67663,1.83775,0.7815,0.69025,1.87213,0.8375
1/13/2020,1.67625,1.83125,0.75238,0.67125,1.8725,0.79625
1/14/2020,1.66963,1.84263,0.75775,0.68063,1.8645,0.805
1/15/2020,1.669,1.83613,0.725,0.6595,1.865,0.76563
1/16/2020,1.65775,1.82663,0.72375,0.65813,1.84875,0.7635
1/17/2020,1.65438,1.81913,0.70013,0.64638,1.84488,0.7385
1/20/2020,1.65338,1.80213,0.69913,0.63925,1.8295,0.74388
1/21/2020,1.6595,1.80625,0.70213,0.63263,1.83438,0.74463
1/22/2020,1.65938,1.80088,0.69,0.62863,1.82463,0.73888
1/23/2020,1.66088,1.79413,0.69713,0.6335,1.82175,0.74588
1/24/2020,1.6595,1.79538,0.69075,0.63063,1.80525,0.7475
1/27/2020,1.64925,1.7745,0.69175,0.6175,1.7835,0.7405
1/28/2020,1.65,1.7695,0.68625,0.6155,1.771,0.74263
1/29/2020,1.64525,1.77713,0.70088,0.62975,1.77925,0.7515
1/30/2020,1.655,1.76325,0.69238,0.622,1.76338,0.74475
1/31/2020,1.66188,1.75113,0.76475,0.708,1.74525,0.8195
2/3/2020,1.66775,1.741,0.7605,0.7065,1.717,0.81588
2/4/2020,1.66625,1.73738,0.764,0.70638,1.7435,0.83175
2/5/2020,1.66963,1.74163,0.76513,0.7075,1.75888,0.83988
2/6/2020,1.67088,1.73413,0.75638,0.70613,1.74963,0.824
2/7/2020,1.66525,1.73088,0.75238,0.70325,1.74038,0.81163
2/10/2020,1.65788,1.71313,0.75388,0.70338,1.72063,0.816
2/11/2020,1.65275,1.70725,0.75863,0.70725,1.7245,0.81538
2/12/2020,1.65013,1.70375,0.75525,0.71,1.72538,0.81438
2/13/2020,1.6585,1.69163,0.75238,0.7085,1.71288,0.80575
2/14/2020,1.65825,1.69175,0.75375,0.70763,1.71,0.80638
2/17/2020,1.64675,1.69288,0.7585,0.70913,1.72488,0.80525
2/18/2020,1.647,1.69463,0.75625,0.71,1.71488,0.80438
2/19/2020,1.63938,1.696,0.75438,0.7105,1.69875,0.80325
2/20/2020,1.62888,1.68275,0.751,0.71288,1.69563,0.80375
2/21/2020,1.62675,1.67925,0.74775,0.71038,1.67475,0.80113
2/24/2020,1.61613,1.64663,0.735,0.71,1.62763,0.77575
2/25/2020,1.61263,1.63763,0.73213,0.70988,1.62863,0.76613
2/26/2020,1.60338,1.61325,0.72675,0.71275,1.59025,0.74788
2/27/2020,1.58113,1.58038,0.71788,0.70738,1.53325,0.73975
2/28/2020,1.51525,1.46275,0.67275,0.67675,1.39725,0.68675
3/2/2020,1.35575,1.25375,0.60138,0.61775,1.19838,0.60813
3/3/2020,1.37675,1.31425,0.6395,0.63575,1.252,0.626
3/4/2020,1.01625,1.00063,0.503,0.50663,0.98888,0.5045
3/5/2020,1.00513,0.99888,0.55063,0.57238,0.97463,0.54825
3/6/2020,0.86263,0.896,0.51788,0.559,0.87988,0.52513
3/9/2020,0.72488,0.76813,0.47188,0.49638,0.73538,0.48525
3/10/2020,0.81138,0.78413,0.53425,0.52188,0.76963,0.54425
3/11/2020,0.79663,0.7725,0.38275,0.26088,0.744,0.43838
3/12/2020,0.70463,0.7405,0.46025,0.267,0.73788,0.5295
3/13/2020,0.80013,0.84313,0.5055,0.28175,0.82138,0.61113
3/16/2020,0.61163,0.88938,0.48675,0.25338,0.84375,0.60463
3/17/2020,0.75,1.05188,0.51263,0.25613,0.913,0.60663
3/18/2020,0.77288,1.11575,0.53338,0.27225,0.952,0.63225
3/19/2020,0.92363,1.19513,0.58038,0.28775,0.9795,0.68988
3/20/2020,0.9285,1.20413,0.53663,0.23688,0.99425,0.67363
3/23/2020,0.94663,1.21563,0.52225,0.23275,0.97325,0.6675
3/24/2020,0.92488,1.23238,0.54188,0.23825,0.98213,0.67713
3/25/2020,0.95913,1.267,0.55288,0.2475,1.06763,0.69
3/26/2020,0.94088,1.37463,0.55275,0.24838,1.05763,0.6875
3/27/2020,0.98938,1.45013,0.55625,0.25413,1.072,0.70125
3/30/2020,0.9845,1.43338,0.57025,0.25238,1.09175,0.72863
3/31/2020,0.99288,1.4505,0.5955,0.24463,1.17525,0.72513
4/1/2020,1.01625,1.4365,0.5745,0.2345,1.19525,0.71988
4/2/2020,0.98163,1.373,0.63813,0.23,1.20488,0.69425
4/3/2020,0.98513,1.38738,0.641,0.2315,1.20888,0.7135
4/6/2020,0.92125,1.35238,0.65275,0.22713,1.23825,0.72063
4/7/2020,0.8635,1.31988,0.665,0.22738,1.2245,0.72725
4/8/2020,0.82888,1.31138,0.68163,0.22163,1.22825,0.73313
4/9/2020,0.814,1.21888,0.67975,0.24213,1.22588,0.73075
4/10/2020,0.814,1.21888,0.67975,0.24213,1.22588,0.73075
4/13/2020,0.814,1.21888,0.67975,0.24213,1.22588,0.73075
4/14/2020,0.79413,1.17613,0.66575,0.24375,1.15875,0.7495
4/15/2020,0.75075,1.13488,0.66775,0.25625,1.15013,0.74538
4/16/2020,0.71825,1.13525,0.6715,0.25525,1.125,0.73513
4/17/2020,0.67275,1.109,0.65975,0.2535,1.1025,0.724
4/20/2020,0.66738,1.09763,0.65175,0.2665,1.07588,0.72038
4/21/2020,0.62463,1.043,0.64588,0.24975,1.02425,0.72025
4/22/2020,0.56975,1.02025,0.64375,0.22925,0.99063,0.722
4/23/2020,0.48725,0.99138,0.62175,0.22425,0.96525,0.71975
4/24/2020,0.44088,0.88713,0.63725,0.22688,0.92225,0.7155
4/27/2020,0.43763,0.84075,0.64188,0.21925,0.89313,0.704
4/28/2020,0.40363,0.76013,0.63125,0.21838,0.86188,0.7035
4/29/2020,0.37013,0.68663,0.61813,0.21075,0.80488,0.69538
4/30/2020,0.32963,0.55613,0.59425,0.2015,0.7595,0.68288
5/1/2020,0.30338,0.54088,0.5525,0.17775,0.713,0.647
5/4/2020,0.26275,0.50088,0.49875,0.17525,0.7045,0.63513
5/5/2020,0.24725,0.474,0.4495,0.17313,0.70013,0.62088
5/6/2020,0.22163,0.44763,0.403,0.16575,0.69438,0.59325
5/7/2020,0.198,0.43463,0.37288,0.15938,0.688,0.58225
5/8/2020,0.198,0.43463,0.37288,0.15938,0.688,0.58225
5/11/2020,0.19088,0.4335,0.35925,0.147,0.65888,0.55063
5/12/2020,0.18388,0.424,0.34325,0.13913,0.65863,0.53038
5/13/2020,0.18363,0.39238,0.33438,0.13875,0.67513,0.5275
5/14/2020,0.18213,0.38563,0.31513,0.14225,0.66538,0.52713
5/15/2020,0.17238,0.3805,0.29225,0.14013,0.659,0.5155
5/18/2020,0.17075,0.37663,0.277,0.14263,0.62813,0.49763
5/19/2020,0.17088,0.37413,0.27488,0.13825,0.59038,0.48588
5/20/2020,0.173,0.358,0.25613,0.132,0.58613,0.45613
5/21/2020,0.16825,0.3595,0.265,0.11988,0.57663,0.42725
5/22/2020,0.17375,0.36925,0.25325,0.11488,0.57,0.4255
5/25/2020,0.17375,0.36925,0.25325,0.11488,0.57,0.4255
5/26/2020,0.1695,0.37125,0.2515,0.10163,0.57163,0.39738
5/27/2020,0.17363,0.3625,0.24488,0.09738,0.54838,0.39175
5/28/2020,0.17263,0.35,0.23663,0.097,0.515,0.38613
5/29/2020,0.1825,0.344,0.22775,0.09238,0.50975,0.37975
6/1/2020,0.17813,0.33713,0.21263,0.10263,0.49625,0.38225
6/2/2020,0.17875,0.3305,0.2365,0.10863,0.482,0.38313
6/3/2020,0.17363,0.32663,0.23525,0.09625,0.4765,0.381
6/4/2020,0.17525,0.31763,0.2315,0.09238,0.4805,0.382
6/5/2020,0.18013,0.31288,0.21888,0.09225,0.48125,0.3805
6/8/2020,0.17663,0.30975,0.22038,0.09125,0.48338,0.38075
6/9/2020,0.18788,0.31463,0.19725,0.09538,0.4605,0.36875
6/10/2020,0.1905,0.31838,0.202,0.09538,0.4265,0.36775
6/11/2020,0.18475,0.31338,0.20375,0.09263,0.41963,0.35488
6/12/2020,0.19513,0.32088,0.19763,0.0945,0.432,0.348
6/15/2020,0.19388,0.299,0.19325,0.09413,0.43088,0.33525
6/16/2020,0.19375,0.30788,0.19575,0.08713,0.42975,0.31388
6/17/2020,0.19388,0.31625,0.17163,0.08613,0.42475,0.31238
6/18/2020,0.19,0.30638,0.15838,0.08975,0.42475,0.30575
6/19/2020,0.19013,0.30513,0.16538,0.10263,0.4145,0.314
6/22/2020,0.18475,0.29663,0.18188,0.1015,0.3945,0.3055
6/23/2020,0.1845,0.29688,0.17225,0.102,0.38263,0.3045
6/24/2020,0.1795,0.28375,0.1555,0.09975,0.37938,0.30475
6/25/2020,0.18363,0.306,0.137,0.0985,0.36463,0.29825
6/26/2020,0.17825,0.30788,0.14288,0.09175,0.36138,0.29013
6/29/2020,0.171,0.29613,0.13163,0.09163,0.36688,0.27825
6/30/2020,0.16225,0.302,0.14088,0.09025,0.36925,0.29438
7/1/2020,0.16625,0.2985,0.15088,0.08413,0.38425,0.27338
7/2/2020,0.16375,0.30375,0.13775,0.08025,0.36613,0.2925
7/3/2020,0.16263,0.27588,0.112,0.07525,0.36625,0.30475
7/6/2020,0.16588,0.2765,0.10663,0.076,0.36425,0.28125
7/7/2020,0.1825,0.26838,0.12,0.07763,0.36025,0.26213
7/8/2020,0.18825,0.27288,0.11538,0.07863,0.35338,0.25538
7/9/2020,0.17825,0.26625,0.093,0.07475,0.3485,0.2495
7/10/2020,0.17538,0.26813,0.09313,0.07538,0.34538,0.22288
7/13/2020,0.17475,0.275,0.0885,0.07275,0.33925,0.22075
7/14/2020,0.17663,0.27088,0.08,0.07125,0.34138,0.22025
7/15/2020,0.18088,0.27288,0.08238,0.06913,0.33463,0.208
7/16/2020,0.18675,0.27175,0.08438,0.06663,0.34238,0.193
7/17/2020,0.17988,0.27138,0.07763,0.06588,0.33363,0.18738
7/20/2020,0.17563,0.25775,0.076,0.065,0.34275,0.18388
7/21/2020,0.17575,0.2555,0.07988,0.06475,0.33988,0.17988
7/22/2020,0.179,0.2635,0.078,0.0675,0.3275,0.17863
7/23/2020,0.17163,0.2445,0.081,0.0675,0.32513,0.17613
7/24/2020,0.17263,0.24675,0.08425,0.068,0.3185,0.17625
7/27/2020,0.16625,0.26963,0.08725,0.07025,0.31663,0.17463
7/28/2020,0.16688,0.26825,0.09188,0.06838,0.3175,0.17325
7/29/2020,0.16113,0.26063,0.1065,0.06488,0.3155,0.17025
7/30/2020,0.15563,0.251,0.08213,0.06425,0.31488,0.16175
7/31/2020,0.15488,0.24875,0.08438,0.05863,0.30613,0.16063
8/3/2020,0.157,0.249,0.07913,0.05988,0.3035,0.15125
8/4/2020,0.14925,0.2485,0.07713,0.06013,0.3055,0.148
8/5/2020,0.1535,0.242,0.07163,0.0605,0.29838,0.14363
8/6/2020,0.15538,0.24325,0.07463,0.06213,0.28913,0.12563
8/7/2020,0.16338,0.2525,0.07263,0.06075,0.30913,0.124
8/10/2020,0.16825,0.25688,0.07113,0.059,0.33313,0.12663
8/11/2020,0.16413,0.2535,0.06738,0.06063,0.33688,0.12463
8/12/2020,0.158,0.26475,0.06775,0.06175,0.33675,0.12513
8/13/2020,0.16188,0.28013,0.07075,0.05963,0.33838,0.12413
8/14/2020,0.1515,0.27038,0.0715,0.05713,0.3325,0.12513
8/17/2020,0.16138,0.26775,0.07338,0.0555,0.31963,0.131
8/18/2020,0.158,0.253,0.07475,0.0525,0.31525,0.1245
8/19/2020,0.17088,0.24688,0.06738,0.052,0.3045,0.11738
8/20/2020,0.18325,0.25613,0.06825,0.05175,0.29863,0.11675
8/21/2020,0.17513,0.25,0.06975,0.051,0.31438,0.11538
8/24/2020,0.17425,0.23375,0.07075,0.05413,0.29738,0.11613
8/25/2020,0.17025,0.251,0.06775,0.05463,0.30813,0.115
8/26/2020,0.15638,0.25588,0.06563,0.05438,0.30725,0.12
8/27/2020,0.15513,0.246,0.06513,0.05588,0.30775,0.11588
8/28/2020,0.15675,0.24088,0.064,0.05438,0.30988,0.11625
8/31/2020,0.15675,0.24088,0.064,0.05438,0.30988,0.11625
9/1/2020,0.15563,0.25113,0.06075,0.05663,0.30325,0.11175
9/2/2020,0.15475,0.25125,0.06225,0.055,0.28775,0.12438
9/3/2020,0.15863,0.2495,0.07288,0.05288,0.28725,0.12388
9/4/2020,0.15425,0.248,0.06675,0.054,0.29213,0.12238
9/7/2020,0.15563,0.24175,0.06525,0.054,0.29325,0.11725
9/8/2020,0.1555,0.2495,0.06138,0.05638,0.301,0.10538
9/9/2020,0.15125,0.25025,0.05925,0.05463,0.28525,0.09325
9/10/2020,0.15113,0.24913,0.0595,0.05213,0.28488,0.09088
9/11/2020,0.15238,0.25038,0.057,0.05088,0.28188,0.08075
9/14/2020,0.15213,0.23725,0.05963,0.04925,0.2745,0.08013
9/15/2020,0.1505,0.24613,0.05913,0.049,0.27325,0.084
9/16/2020,0.15,0.23325,0.0525,0.05188,0.27038,0.0865
9/17/2020,0.15625,0.22738,0.05313,0.04938,0.27563,0.09225
9/18/2020,0.15575,0.22538,0.052,0.049,0.27525,0.08138
9/21/2020,0.15188,0.22325,0.05663,0.04663,0.27288,0.0785
9/22/2020,0.15113,0.2225,0.0655,0.049,0.27475,0.08988
9/23/2020,0.14813,0.225,0.06638,0.05088,0.27163,0.09388
9/24/2020,0.14475,0.23325,0.06475,0.0485,0.2735,0.09475
9/25/2020,0.14613,0.21788,0.05838,0.04663,0.27125,0.09238
9/28/2020,0.14663,0.22038,0.0615,0.04588,0.26925,0.08913
9/29/2020,0.149,0.22513,0.06638,0.04675,0.26513,0.081
9/30/2020,0.14825,0.23388,0.06088,0.04538,0.25975,0.0875
10/1/2020,0.1395,0.234,0.0605,0.045,0.2505,0.08813
10/2/2020,0.14,0.2335,0.05613,0.0445,0.24475,0.0785
10/5/2020,0.14275,0.22025,0.04875,0.04575,0.23375,0.07763
10/6/2020,0.13963,0.22975,0.05438,0.04638,0.23925,0.07438
10/7/2020,0.147,0.2295,0.0635,0.04588,0.25013,0.075
10/8/2020,0.14688,0.2205,0.05213,0.04838,0.24638,0.07488
10/9/2020,0.14525,0.22413,0.05025,0.0455,0.24575,0.07425
10/12/2020,0.14425,0.22888,0.04613,0.04288,0.24288,0.0715
10/13/2020,0.14838,0.23688,0.04638,0.04288,0.2545,0.08088
10/14/2020,0.14575,0.23013,0.04563,0.043,0.25325,0.07625
10/15/2020,0.14725,0.21775,0.04575,0.04763,0.25325,0.07725
10/16/2020,0.15138,0.21838,0.04588,0.04363,0.2575,0.07538
10/19/2020,0.14338,0.20863,0.04763,0.04475,0.25425,0.0725
10/20/2020,0.14575,0.21575,0.04825,0.046,0.25188,0.0705
10/21/2020,0.14788,0.20913,0.04813,0.04563,0.246,0.06825
10/22/2020,0.14925,0.21475,0.04888,0.046,0.246,0.07063
10/23/2020,0.15625,0.2165,0.04513,0.04638,0.24938,0.06538
10/26/2020,0.1515,0.22225,0.04638,0.04313,0.24625,0.07188
10/27/2020,0.14463,0.21325,0.049,0.0445,0.2465,0.0595
10/28/2020,0.14775,0.21438,0.04813,0.04313,0.24413,0.058
10/29/2020,0.14913,0.21438,0.04875,0.04538,0.24288,0.0575
10/30/2020,0.14025,0.21575,0.0445,0.04338,0.24213,0.05688
11/2/2020,0.1405,0.22013,0.0435,0.04175,0.246,0.0605
11/3/2020,0.13763,0.22475,0.0445,0.0435,0.24388,0.05475
11/4/2020,0.13613,0.23225,0.04375,0.043,0.24375,0.0545
11/5/2020,0.12663,0.213,0.0455,0.04225,0.24625,0.05888
11/6/2020,0.12775,0.20588,0.04463,0.04438,0.24338,0.06563
11/9/2020,0.12988,0.205,0.04288,0.04263,0.24175,0.06425
11/10/2020,0.14013,0.21363,0.04463,0.0425,0.243,0.06888
11/11/2020,0.14138,0.22063,0.0445,0.04313,0.24613,0.07013
11/12/2020,0.14088,0.221,0.04288,0.042,0.25138,0.06775
11/13/2020,0.13638,0.222,0.04638,0.0435,0.246,0.06675
11/16/2020,0.1435,0.22038,0.04775,0.04188,0.249,0.06763
11/17/2020,0.1495,0.231,0.04763,0.04575,0.258,0.06738
11/18/2020,0.1465,0.22375,0.04788,0.044,0.25688,0.0605
11/19/2020,0.1455,0.21263,0.04713,0.04025,0.2555,0.0615
11/20/2020,0.15013,0.20488,0.051,0.03963,0.24875,0.06113
11/23/2020,0.15013,0.2065,0.04588,0.038,0.25375,0.06388
11/24/2020,0.143,0.23225,0.044,0.03913,0.2545,0.06275
11/25/2020,0.1455,0.233,0.044,0.03938,0.26,0.06325
11/26/2020,0.14675,0.22438,0.04188,0.04275,0.255,0.06225
11/27/2020,0.15475,0.22538,0.0415,0.041,0.25738,0.06288
11/30/2020,0.15338,0.22763,0.04463,0.03888,0.255,0.06438
12/1/2020,0.14763,0.232,0.04175,0.03738,0.25875,0.061
12/2/2020,0.15213,0.2305,0.04113,0.03563,0.25825,0.0595
12/3/2020,0.15275,0.22538,0.03775,0.03438,0.25738,0.05863
12/4/2020,0.15175,0.22588,0.03525,0.03425,0.25575,0.05213
12/7/2020,0.14575,0.23038,0.03238,0.031,0.25313,0.04425
12/8/2020,0.14875,0.23,0.03113,0.02775,0.25338,0.04325
12/9/2020,0.14788,0.22063,0.03688,0.024,0.25075,0.0395
12/10/2020,0.15388,0.2195,0.03838,0.02463,0.24475,0.03588
12/11/2020,0.15863,0.2165,0.03488,0.021,0.24875,0.02463
12/14/2020,0.15313,0.21925,0.04063,0.02588,0.24713,0.03588
12/15/2020,0.1525,0.22875,0.04263,0.02588,0.25175,0.03838
12/16/2020,0.15788,0.23638,0.046,0.02588,0.2555,0.04225
12/17/2020,0.15163,0.23863,0.03725,0.02325,0.26,0.03438
12/18/2020,0.14375,0.23575,0.037,0.02163,0.2585,0.03413
12/21/2020,0.14525,0.24488,0.034,0.02213,0.2605,0.0225
12/22/2020,0.14325,0.23813,0.02738,0.02088,0.26275,0.03063
12/23/2020,0.148,0.251,0.02325,0.02063,0.26375,0.02338
12/24/2020,0.14513,0.24013,0.02488,0.0205,0.26663,0.03
12/25/2020,0.14513,0.24013,0.02488,0.0205,0.26663,0.03
12/28/2020,0.14513,0.24013,0.02488,0.0205,0.26663,0.03
12/29/2020,0.14675,0.25388,0.02438,0.01888,0.25713,0.031
12/30/2020,0.144,0.2375,0.02538,0.021,0.2595,0.0325
12/31/2020,0.14388,0.23838,0.0255,0.01913,0.25763,0.02988
1/1/2021,0.14388,0.23838,0.0255,0.01913,0.25763,0.02988
1/4/2021,0.13975,0.23725,0.02713,0.023,0.25588,0.035
1/5/2021,0.13088,0.23688,0.0255,0.02588,0.25388,0.03038
1/6/2021,0.132,0.234,0.02663,0.02688,0.25238,0.03125
1/7/2021,0.13263,0.22475,0.02675,0.02863,0.25125,0.03475
1/8/2021,0.12638,0.22438,0.02725,0.02913,0.2465,0.034
1/11/2021,0.126,0.2245,0.0275,0.02575,0.25025,0.03425
1/12/2021,0.12725,0.23375,0.03138,0.02675,0.24763,0.0425
1/13/2021,0.1265,0.24125,0.03413,0.02975,0.24788,0.04563
1/14/2021,0.12888,0.22563,0.03113,0.02838,0.25125,0.0395
1/15/2021,0.1295,0.22338,0.028,0.029,0.24813,0.04088
1/18/2021,0.13088,0.224,0.02863,0.026,0.23575,0.03888
1/19/2021,0.1295,0.22363,0.027,0.02713,0.23588,0.03763
1/20/2021,0.1285,0.22238,0.03338,0.03038,0.23788,0.04213
1/21/2021,0.13,0.21775,0.03788,0.028,0.2345,0.04688
1/22/2021,0.12475,0.21525,0.03538,0.02763,0.236,0.0435
1/25/2021,0.1275,0.21288,0.03338,0.02625,0.233,0.04113
1/26/2021,0.1225,0.2185,0.03538,0.02888,0.2345,0.0425
1/27/2021,0.12075,0.2115,0.03925,0.02738,0.22763,0.0455
1/28/2021,0.12288,0.205,0.03725,0.02875,0.22013,0.0435
1/29/2021,0.1195,0.20188,0.03938,0.02575,0.22325,0.04388
2/1/2021,0.113,0.1955,0.04063,0.0275,0.215,0.04688
2/2/2021,0.11525,0.19225,0.03988,0.02788,0.21713,0.04725
2/3/2021,0.11325,0.19513,0.04025,0.02788,0.22375,0.04913
2/4/2021,0.1235,0.19263,0.04038,0.02713,0.2225,0.04963
2/5/2021,0.11888,0.19088,0.04788,0.033,0.207,0.06888
2/8/2021,0.1205,0.19538,0.0475,0.03488,0.2075,0.06913
2/9/2021,0.11588,0.2025,0.04638,0.034,0.208,0.06863
2/10/2021,0.1095,0.20088,0.05075,0.03175,0.208,0.07163
2/11/2021,0.11225,0.19763,0.04963,0.03188,0.20838,0.07
2/12/2021,0.10738,0.19375,0.05275,0.03113,0.20075,0.07038
2/15/2021,0.10575,0.1915,0.05213,0.03325,0.20488,0.07038
2/16/2021,0.10825,0.18863,0.05575,0.03763,0.20263,0.07213
2/17/2021,0.111,0.18138,0.056,0.03988,0.19775,0.07588
2/18/2021,0.11113,0.18238,0.05913,0.04213,0.19688,0.07638
2/19/2021,0.1155,0.17525,0.0605,0.04375,0.195,0.079
2/22/2021,0.11488,0.1755,0.06013,0.0395,0.204,0.07888
2/23/2021,0.11763,0.1875,0.06138,0.041,0.20375,0.07813
2/24/2021,0.1145,0.18975,0.062,0.043,0.19938,0.0805
2/25/2021,0.11513,0.1905,0.06275,0.04363,0.20063,0.08325
2/26/2021,0.1185,0.18838,0.066,0.0465,0.203,0.08275
3/1/2021,0.10925,0.18425,0.07025,0.04788,0.2005,0.09138
3/2/2021,0.10838,0.18338,0.06725,0.048,0.20675,0.0925
3/3/2021,0.103,0.19375,0.07363,0.04913,0.211,0.0925
3/4/2021,0.1035,0.1755,0.0755,0.04738,0.20325,0.09688
3/5/2021,0.10325,0.18538,0.07525,0.04738,0.19588,0.09438
3/8/2021,0.106,0.1825,0.07588,0.04725,0.19625,0.096
3/9/2021,0.10713,0.17725,0.07713,0.04588,0.1895,0.09563
3/10/2021,0.10588,0.18413,0.07725,0.04738,0.19363,0.09563
3/11/2021,0.106,0.18388,0.07875,0.04775,0.19275,0.09963
3/12/2021,0.10613,0.1895,0.0795,0.0505,0.194,0.10163
3/15/2021,0.1075,0.182,0.08025,0.05038,0.1975,0.09713
3/16/2021,0.10813,0.19,0.078,0.05013,0.19788,0.10113
3/17/2021,0.11025,0.18963,0.08088,0.05163,0.203,0.10113
3/18/2021,0.11088,0.18663,0.081,0.04913,0.20388,0.10438
3/19/2021,0.10838,0.19688,0.08125,0.05013,0.20238,0.104
3/22/2021,0.10738,0.1905,0.0835,0.05013,0.20413,0.10525
3/23/2021,0.10863,0.20063,0.08663,0.04938,0.20538,0.10388
3/24/2021,0.11025,0.19513,0.09013,0.04975,0.2095,0.10588
3/25/2021,0.10913,0.193,0.08838,0.0495,0.20388,0.10925
3/26/2021,0.10725,0.199,0.08813,0.04875,0.20325,0.10763
3/29/2021,0.1085,0.2025,0.089,0.049,0.20288,0.10788
3/30/2021,0.11513,0.20163,0.08813,0.05025,0.20675,0.108
